column,observed_count,missing_count,missing_fraction,mean,std,median,q25,q75,min,max,transform,center,scale,negative_count,gt_one_count
reasoning-gym/reasoning-gym-games-knight-swap-hard0292e21f-seed45-2,20,6,0.23076923076923078,0.1025,0.21591375593046405,0.0,0.0,0.05,0.0,0.8,identity,0.0,0.05,0,0
reasoning-gym/reasoning-gym-games-mahjong-puzzle-easy00cea0a5-seed45-0,10,16,0.6153846153846154,0.34354169999999995,0.39712560418589227,0.134375,0.0,0.62500025,0.0,1.0,identity,0.134375,0.62500025,0,0
reasoning-gym/reasoning-gym-games-mahjong-puzzle-easy00cea0a5-seed45-1,10,16,0.6153846153846154,0.47000000000000003,0.4561797891182818,0.35,0.0,1.0,0.0,1.0,identity,0.35,1.0,0,0
reasoning-gym/reasoning-gym-games-mahjong-puzzle-easy00cea0a5-seed45-2,10,16,0.6153846153846154,0.47000000000000003,0.4561797891182818,0.35,0.0,1.0,0.0,1.0,identity,0.35,1.0,0,0
reasoning-gym/reasoning-gym-games-mahjong-puzzle-hard0292e21f-seed45-0,20,6,0.23076923076923078,0.57015265,0.3756455799532686,0.6015265,0.2,1.0,0.0,1.0,identity,0.6015265,0.8,0,0
reasoning-gym/reasoning-gym-games-mahjong-puzzle-hard0292e21f-seed45-1,11,15,0.5769230769230769,0.5091244545454546,0.4775615451800882,0.6,0.0,1.0,0.0,1.0,identity,0.6,1.0,0,0
reasoning-gym/reasoning-gym-games-mahjong-puzzle-hard0292e21f-seed45-2,5,21,0.8076923076923077,0.7,0.4,1.0,0.5,1.0,0.0,1.0,identity,1.0,0.5,0,0
reasoning-gym/reasoning-gym-games-maze-easy00cea0a5-seed45-0,11,15,0.5769230769230769,0.5909090909090909,0.41659779045053097,0.5,0.25,1.0,0.0,1.0,identity,0.5,0.75,0,0
reasoning-gym/reasoning-gym-games-maze-easy00cea0a5-seed45-1,11,15,0.5769230769230769,0.6363636363636364,0.433322737738654,1.0,0.2,1.0,0.0,1.0,identity,1.0,0.8,0,0
reasoning-gym/reasoning-gym-games-maze-easy00cea0a5-seed45-2,9,17,0.6538461538461539,0.6111111111111112,0.41013397389537226,0.75,0.25,1.0,0.0,1.0,identity,0.75,0.75,0,0
reasoning-gym/reasoning-gym-games-maze-hard0292e21f-seed45-0,10,16,0.6153846153846154,0.85,0.32015621187164245,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.32015621187164245,0,0
reasoning-gym/reasoning-gym-games-maze-hard0292e21f-seed45-1,13,13,0.5,0.6615384615384615,0.4086346149321054,1.0,0.5,1.0,0.0,1.0,identity,1.0,0.5,0,0
reasoning-gym/reasoning-gym-games-maze-hard0292e21f-seed45-2,11,15,0.5769230769230769,0.4772727272727273,0.4579418563547701,0.5,0.0,1.0,0.0,1.0,identity,0.5,1.0,0,0
reasoning-gym/reasoning-gym-games-mini-sudoku-easy00cea0a5-seed45-0,10,16,0.6153846153846154,0.9418749999999999,0.174375,1.0,1.0,1.0,0.41875,1.0,identity,1.0,0.174375,0,0
reasoning-gym/reasoning-gym-games-mini-sudoku-easy00cea0a5-seed45-1,11,15,0.5769230769230769,0.8636363636363636,0.308287726505694,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.308287726505694,0,0
reasoning-gym/reasoning-gym-games-mini-sudoku-easy00cea0a5-seed45-2,10,16,0.6153846153846154,0.8618750000000001,0.3089605810212688,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.3089605810212688,0,0
reasoning-gym/reasoning-gym-games-mini-sudoku-hard0292e21f-seed45-0,11,15,0.5769230769230769,0.8636363636363636,0.308287726505694,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.308287726505694,0,0
reasoning-gym/reasoning-gym-games-mini-sudoku-hard0292e21f-seed45-1,12,14,0.5384615384615384,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-games-mini-sudoku-hard0292e21f-seed45-2,12,14,0.5384615384615384,0.7640625,0.3754695411109713,1.0,0.6265624999999999,1.0,0.0,1.0,identity,1.0,0.3734375000000001,0,0
reasoning-gym/reasoning-gym-games-n-queens-easy00cea0a5-seed45-0,9,17,0.6538461538461539,0.5222222222222223,0.4516089207311461,0.5,0.0,1.0,0.0,1.0,identity,0.5,1.0,0,0
reasoning-gym/reasoning-gym-games-n-queens-easy00cea0a5-seed45-1,10,16,0.6153846153846154,0.42000000000000004,0.47707441767506253,0.1,0.0,1.0,0.0,1.0,identity,0.1,1.0,0,0
reasoning-gym/reasoning-gym-games-n-queens-easy00cea0a5-seed45-2,10,16,0.6153846153846154,0.7466666999999999,0.388501387384923,1.0,0.70000025,1.0,0.0,1.0,identity,1.0,0.29999975,0,0
reasoning-gym/reasoning-gym-games-n-queens-hard0292e21f-seed45-0,11,15,0.5769230769230769,0.3409090909090909,0.43002018019146593,0.0,0.0,0.75,0.0,1.0,identity,0.0,0.75,0,0
reasoning-gym/reasoning-gym-games-n-queens-hard0292e21f-seed45-1,20,6,0.23076923076923078,0.30000000000000004,0.3376388603226826,0.2,0.0,0.45,0.0,1.0,identity,0.2,0.45,0,0
reasoning-gym/reasoning-gym-games-n-queens-hard0292e21f-seed45-2,10,16,0.6153846153846154,0.7266667,0.3199999937500156,0.8333335,0.525,1.0,0.0,1.0,identity,0.8333335,0.475,0,0
reasoning-gym/reasoning-gym-games-puzzle24-easy00cea0a5-seed45-0,9,17,0.6538461538461539,0.9077777777777778,0.17712379711990378,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.17712379711990378,0,0
reasoning-gym/reasoning-gym-games-puzzle24-easy00cea0a5-seed45-1,20,6,0.23076923076923078,0.9376,0.09587199799732973,1.0,0.8015000000000001,1.0,0.75,1.0,identity,1.0,0.1984999999999999,0,0
reasoning-gym/reasoning-gym-games-puzzle24-easy00cea0a5-seed45-2,10,16,0.6153846153846154,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-games-puzzle24-hard0292e21f-seed45-0,8,18,0.6923076923076923,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-games-puzzle24-hard0292e21f-seed45-1,11,15,0.5769230769230769,0.9090909090909091,0.28747978728803447,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.28747978728803447,0,0
reasoning-gym/reasoning-gym-games-puzzle24-hard0292e21f-seed45-2,20,6,0.23076923076923078,0.8903000000000001,0.17206891061432336,1.0,0.8,1.0,0.406,1.0,identity,1.0,0.19999999999999996,0,0
reasoning-gym/reasoning-gym-games-sokoban-easy00cea0a5-seed45-0,10,16,0.6153846153846154,0.2533333,0.3562770382721991,0.0,0.0,0.38333325,0.0,1.0,identity,0.0,0.38333325,0,0
reasoning-gym/reasoning-gym-games-sokoban-easy00cea0a5-seed45-1,11,15,0.5769230769230769,0.32727272727272727,0.44536177141512334,0.0,0.0,0.8,0.0,1.0,identity,0.0,0.8,0,0
reasoning-gym/reasoning-gym-games-sokoban-easy00cea0a5-seed45-2,9,17,0.6538461538461539,0.3148147777777777,0.35732583793811057,0.2,0.0,0.5,0.0,1.0,identity,0.2,0.5,0,0
reasoning-gym/reasoning-gym-games-sokoban-hard0292e21f-seed45-0,20,6,0.23076923076923078,0.22333335000000004,0.26522529898602715,0.2,0.0,0.4,0.0,1.0,identity,0.2,0.4,0,0
reasoning-gym/reasoning-gym-games-sokoban-hard0292e21f-seed45-1,13,13,0.5,0.17179484615384616,0.2957956401800317,0.0,0.0,0.333333,0.0,1.0,identity,0.0,0.333333,0,0
reasoning-gym/reasoning-gym-games-sokoban-hard0292e21f-seed45-2,11,15,0.5769230769230769,0.26060609090909087,0.3689510940836701,0.0,0.0,0.5333335,0.0,1.0,identity,0.0,0.5333335,0,0
reasoning-gym/reasoning-gym-games-sudoku-easy00cea0a5-seed45-0,9,17,0.6538461538461539,0.6154321111111112,0.4014017117198858,0.705556,0.333333,1.0,0.0,1.0,identity,0.705556,0.666667,0,0
reasoning-gym/reasoning-gym-games-sudoku-easy00cea0a5-seed45-1,9,17,0.6538461538461539,0.4444444444444444,0.4969039949999533,0.0,0.0,1.0,0.0,1.0,identity,0.0,1.0,0,0
reasoning-gym/reasoning-gym-games-sudoku-easy00cea0a5-seed45-2,8,18,0.6923076923076923,0.5,0.5,0.5,0.0,1.0,0.0,1.0,identity,0.5,1.0,0,0
reasoning-gym/reasoning-gym-games-sudoku-hard0292e21f-seed45-0,12,14,0.5384615384615384,0.65,0.46278144589716075,1.0,0.0,1.0,0.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-games-sudoku-hard0292e21f-seed45-1,11,15,0.5769230769230769,0.6414141818181818,0.43381456702538407,1.0,0.1944445,1.0,0.0,1.0,identity,1.0,0.8055555,0,0
reasoning-gym/reasoning-gym-games-sudoku-hard0292e21f-seed45-2,10,16,0.6153846153846154,0.596061,0.4868145863560377,0.980305,0.0,1.0,0.0,1.0,identity,0.980305,1.0,0,0
reasoning-gym/reasoning-gym-games-tower-of-hanoi-easy00cea0a5-seed45-0,9,17,0.6538461538461539,0.48856211111111114,0.42494871001946793,0.382353,0.05,1.0,0.0,1.0,identity,0.382353,0.95,0,0
reasoning-gym/reasoning-gym-games-tower-of-hanoi-easy00cea0a5-seed45-1,7,19,0.7307692307692307,0.7755102857142856,0.3402720669555526,1.0,0.714286,1.0,0.0,1.0,identity,1.0,0.285714,0,0
reasoning-gym/reasoning-gym-games-tower-of-hanoi-easy00cea0a5-seed45-2,8,18,0.6923076923076923,0.875,0.33071891388307384,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.33071891388307384,0,0
reasoning-gym/reasoning-gym-games-tower-of-hanoi-hard0292e21f-seed45-0,5,21,0.8076923076923077,0.51,0.4363484845854286,0.5,0.05,1.0,0.0,1.0,identity,0.5,0.95,0,0
reasoning-gym/reasoning-gym-games-tower-of-hanoi-hard0292e21f-seed45-1,11,15,0.5769230769230769,0.553409090909091,0.4293921082700846,0.5,0.15625,1.0,0.0,1.0,identity,0.5,0.84375,0,0
reasoning-gym/reasoning-gym-games-tower-of-hanoi-hard0292e21f-seed45-2,9,17,0.6538461538461539,0.8888888888888888,0.3142696805273545,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.3142696805273545,0,0
reasoning-gym/reasoning-gym-games-tsumego-easy00cea0a5-seed45-0,10,16,0.6153846153846154,0.6224999999999999,0.4653560464848394,1.0,0.06875,1.0,0.0,1.0,identity,1.0,0.93125,0,0
reasoning-gym/reasoning-gym-games-tsumego-easy00cea0a5-seed45-1,9,17,0.6538461538461539,0.6944444444444444,0.43744488188954506,1.0,0.25,1.0,0.0,1.0,identity,1.0,0.75,0,0
reasoning-gym/reasoning-gym-games-tsumego-easy00cea0a5-seed45-2,10,16,0.6153846153846154,0.7683334,0.39260164826735,1.0,0.75000025,1.0,0.0,1.0,identity,1.0,0.24999974999999997,0,0
reasoning-gym/reasoning-gym-games-tsumego-hard0292e21f-seed45-0,13,13,0.5,0.7282051538461538,0.3773153129213012,1.0,0.5,1.0,0.0,1.0,identity,1.0,0.5,0,0
reasoning-gym/reasoning-gym-games-tsumego-hard0292e21f-seed45-1,10,16,0.6153846153846154,0.0408333,0.09877363261523794,0.0,0.0,0.018750000000000003,0.0,0.333333,identity,0.0,0.018750000000000003,0,0
reasoning-gym/reasoning-gym-games-tsumego-hard0292e21f-seed45-2,11,15,0.5769230769230769,0.1463939090909091,0.19505172882198785,0.025,0.0,0.26666650000000003,0.0,0.5,identity,0.025,0.26666650000000003,0,0
reasoning-gym/reasoning-gym-geometry-advanced-geometry-easy00cea0a5-seed45-0,8,18,0.6923076923076923,0.95875,0.10913724158141436,1.0,1.0,1.0,0.67,1.0,identity,1.0,0.10913724158141436,0,0
reasoning-gym/reasoning-gym-geometry-advanced-geometry-easy00cea0a5-seed45-1,11,15,0.5769230769230769,0.7833333636363636,0.3261932144164288,1.0,0.6333335,1.0,0.01,1.0,identity,1.0,0.3666665,0,0
reasoning-gym/reasoning-gym-geometry-advanced-geometry-easy00cea0a5-seed45-2,9,17,0.6538461538461539,0.89,0.3111269837220809,1.0,1.0,1.0,0.01,1.0,identity,1.0,0.3111269837220809,0,0
reasoning-gym/reasoning-gym-geometry-advanced-geometry-hard0292e21f-seed45-0,12,14,0.5384615384615384,0.7516666666666666,0.37861223200290584,1.0,0.5,1.0,0.01,1.0,identity,1.0,0.5,0,0
reasoning-gym/reasoning-gym-geometry-advanced-geometry-hard0292e21f-seed45-1,12,14,0.5384615384615384,0.5233333333333333,0.45882700685794664,0.625,0.01,1.0,0.0,1.0,identity,0.625,0.99,0,0
reasoning-gym/reasoning-gym-geometry-advanced-geometry-hard0292e21f-seed45-2,10,16,0.6153846153846154,0.6822,0.4460308957908633,1.0,0.20800000000000002,1.0,0.0,1.0,identity,1.0,0.792,0,0
reasoning-gym/reasoning-gym-geometry-simple-geometry-easy00cea0a5-seed45-0,11,15,0.5769230769230769,0.7727272727272727,0.18136306675690914,0.7,0.6,1.0,0.6,1.0,identity,0.7,0.4,0,0
reasoning-gym/reasoning-gym-geometry-simple-geometry-easy00cea0a5-seed45-1,10,16,0.6153846153846154,0.5800000000000001,0.15362291495737218,0.5,0.5,0.575,0.5,1.0,identity,0.5,0.07499999999999996,0,0
reasoning-gym/reasoning-gym-geometry-simple-geometry-easy00cea0a5-seed45-2,9,17,0.6538461538461539,0.7837036666666667,0.16933016879195248,0.733333,0.6,1.0,0.6,1.0,identity,0.733333,0.4,0,0
reasoning-gym/reasoning-gym-geometry-simple-geometry-hard0292e21f-seed45-0,11,15,0.5769230769230769,0.7161615454545455,0.3192782432178051,0.833333,0.5555555,1.0,0.0,1.0,identity,0.833333,0.4444445,0,0
reasoning-gym/reasoning-gym-geometry-simple-geometry-hard0292e21f-seed45-1,10,16,0.6153846153846154,0.6100000000000001,0.391024295920343,0.6499999999999999,0.3,1.0,0.0,1.0,identity,0.6499999999999999,0.7,0,0
reasoning-gym/reasoning-gym-geometry-simple-geometry-hard0292e21f-seed45-2,20,6,0.23076923076923078,0.7306666500000001,0.2335275380382954,0.78,0.6,0.92,0.12,1.0,identity,0.78,0.32000000000000006,0,0
reasoning-gym/reasoning-gym-graphs-course-schedule-easy00cea0a5-seed45-0,9,17,0.6538461538461539,0.8888888888888888,0.20786985482077452,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.20786985482077452,0,0
reasoning-gym/reasoning-gym-graphs-course-schedule-easy00cea0a5-seed45-1,9,17,0.6538461538461539,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-graphs-course-schedule-easy00cea0a5-seed45-2,10,16,0.6153846153846154,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-graphs-course-schedule-hard0292e21f-seed45-0,8,18,0.6923076923076923,0.833333375,0.3333333125000176,1.0,0.91666675,1.0,0.0,1.0,identity,1.0,0.08333325000000003,0,0
reasoning-gym/reasoning-gym-graphs-course-schedule-hard0292e21f-seed45-1,10,16,0.6153846153846154,0.85,0.32015621187164245,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.32015621187164245,0,0
reasoning-gym/reasoning-gym-graphs-course-schedule-hard0292e21f-seed45-2,11,15,0.5769230769230769,0.6363636363636364,0.4810456929208346,1.0,0.0,1.0,0.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-graphs-family-relationships-easy00cea0a5-seed45-0,8,18,0.6923076923076923,0.833333375,0.3333333125000176,1.0,0.91666675,1.0,0.0,1.0,identity,1.0,0.08333325000000003,0,0
reasoning-gym/reasoning-gym-graphs-family-relationships-easy00cea0a5-seed45-1,11,15,0.5769230769230769,0.8636363636363636,0.308287726505694,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.308287726505694,0,0
reasoning-gym/reasoning-gym-graphs-family-relationships-easy00cea0a5-seed45-2,11,15,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
reasoning-gym/reasoning-gym-graphs-family-relationships-hard0292e21f-seed45-0,11,15,0.5769230769230769,0.8787879090909091,0.29379875735873556,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.29379875735873556,0,0
reasoning-gym/reasoning-gym-graphs-family-relationships-hard0292e21f-seed45-1,11,15,0.5769230769230769,0.8787879090909091,0.29379875735873556,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.29379875735873556,0,0
reasoning-gym/reasoning-gym-graphs-family-relationships-hard0292e21f-seed45-2,10,16,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
reasoning-gym/reasoning-gym-graphs-largest-island-easy00cea0a5-seed45-0,11,15,0.5769230769230769,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-graphs-largest-island-easy00cea0a5-seed45-1,10,16,0.6153846153846154,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-graphs-largest-island-easy00cea0a5-seed45-2,8,18,0.6923076923076923,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-graphs-largest-island-hard0292e21f-seed45-0,10,16,0.6153846153846154,0.53,0.4561797891182818,0.65,0.0,1.0,0.0,1.0,identity,0.65,1.0,0,0
reasoning-gym/reasoning-gym-graphs-largest-island-hard0292e21f-seed45-1,20,6,0.23076923076923078,0.565,0.31823733281939126,0.6,0.4,0.8500000000000001,0.0,1.0,identity,0.6,0.45000000000000007,0,0
reasoning-gym/reasoning-gym-graphs-largest-island-hard0292e21f-seed45-2,7,19,0.7307692307692307,0.4095238571428571,0.3910565106961355,0.4,0.0,0.7333335000000001,0.0,1.0,identity,0.4,0.7333335000000001,0,0
reasoning-gym/reasoning-gym-graphs-quantum-lock-easy00cea0a5-seed45-0,9,17,0.6538461538461539,0.7333333333333333,0.3456966842925875,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
reasoning-gym/reasoning-gym-graphs-quantum-lock-easy00cea0a5-seed45-1,10,16,0.6153846153846154,0.7866666999999999,0.32496152387630445,1.0,0.70000025,1.0,0.0,1.0,identity,1.0,0.29999975,0,0
reasoning-gym/reasoning-gym-graphs-quantum-lock-easy00cea0a5-seed45-2,11,15,0.5769230769230769,0.7227272727272728,0.4108547832173333,1.0,0.475,1.0,0.0,1.0,identity,1.0,0.525,0,0
reasoning-gym/reasoning-gym-graphs-quantum-lock-hard0292e21f-seed45-0,9,17,0.6538461538461539,0.6777777777777777,0.38737801743911815,0.75,0.6,1.0,0.0,1.0,identity,0.75,0.4,0,0
reasoning-gym/reasoning-gym-graphs-quantum-lock-hard0292e21f-seed45-1,11,15,0.5769230769230769,0.7515151818181818,0.3804207163073341,1.0,0.6333335,1.0,0.0,1.0,identity,1.0,0.3666665,0,0
reasoning-gym/reasoning-gym-graphs-quantum-lock-hard0292e21f-seed45-2,9,17,0.6538461538461539,0.8111111111111111,0.32810717911629783,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
reasoning-gym/reasoning-gym-graphs-shortest-path-easy00cea0a5-seed45-0,8,18,0.6923076923076923,0.675,0.43517237963823024,1.0,0.30000000000000004,1.0,0.0,1.0,identity,1.0,0.7,0,0
reasoning-gym/reasoning-gym-graphs-shortest-path-easy00cea0a5-seed45-1,8,18,0.6923076923076923,0.491666625,0.36007331332970843,0.5,0.24999975,0.7,0.0,1.0,identity,0.5,0.45000025,0,0
reasoning-gym/reasoning-gym-graphs-shortest-path-easy00cea0a5-seed45-2,12,14,0.5384615384615384,0.8666666666666667,0.30912061651652345,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.30912061651652345,0,0
reasoning-gym/reasoning-gym-graphs-shortest-path-hard0292e21f-seed45-0,10,16,0.6153846153846154,0.3333333,0.44721359549996914,0.0,0.0,0.83333325,0.0,1.0,identity,0.0,0.83333325,0,0
reasoning-gym/reasoning-gym-graphs-shortest-path-hard0292e21f-seed45-1,11,15,0.5769230769230769,0.5333333636363636,0.41071507979094946,0.5,0.1,1.0,0.0,1.0,identity,0.5,0.9,0,0
reasoning-gym/reasoning-gym-graphs-shortest-path-hard0292e21f-seed45-2,10,16,0.6153846153846154,0.41666670000000006,0.44253062040949215,0.25,0.0,0.91666675,0.0,1.0,identity,0.25,0.91666675,0,0
reasoning-gym/reasoning-gym-induction-acre-easy00cea0a5-seed45-0,9,17,0.6538461538461539,0.8888888888888888,0.3142696805273545,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.3142696805273545,0,0
reasoning-gym/reasoning-gym-induction-acre-easy00cea0a5-seed45-1,11,15,0.5769230769230769,0.7878788181818183,0.38330637346806495,1.0,0.8333335,1.0,0.0,1.0,identity,1.0,0.16666650000000005,0,0
reasoning-gym/reasoning-gym-induction-acre-easy00cea0a5-seed45-2,10,16,0.6153846153846154,0.9,0.22912878474779202,1.0,1.0,1.0,0.25,1.0,identity,1.0,0.22912878474779202,0,0
reasoning-gym/reasoning-gym-induction-acre-hard0292e21f-seed45-0,13,13,0.5,0.8205128461538462,0.36080120136075067,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.36080120136075067,0,0
reasoning-gym/reasoning-gym-induction-acre-hard0292e21f-seed45-1,12,14,0.5384615384615384,0.75,0.3818813079129867,1.0,0.5,1.0,0.0,1.0,identity,1.0,0.5,0,0
reasoning-gym/reasoning-gym-induction-acre-hard0292e21f-seed45-2,10,16,0.6153846153846154,0.85,0.32015621187164245,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.32015621187164245,0,0
reasoning-gym/reasoning-gym-induction-list-functions-easy00cea0a5-seed45-0,8,18,0.6923076923076923,0.145833375,0.2560043707580681,0.0,0.0,0.125,0.0,0.666667,identity,0.0,0.125,0,0
reasoning-gym/reasoning-gym-induction-list-functions-easy00cea0a5-seed45-1,8,18,0.6923076923076923,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-induction-list-functions-easy00cea0a5-seed45-2,10,16,0.6153846153846154,0.8433333000000001,0.24677932247254836,1.0,0.7,1.0,0.333333,1.0,identity,1.0,0.30000000000000004,0,0
reasoning-gym/reasoning-gym-induction-list-functions-hard0292e21f-seed45-0,11,15,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
reasoning-gym/reasoning-gym-induction-list-functions-hard0292e21f-seed45-1,11,15,0.5769230769230769,0.9090909090909091,0.19284730395996752,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.19284730395996752,0,0
reasoning-gym/reasoning-gym-induction-list-functions-hard0292e21f-seed45-2,10,16,0.6153846153846154,0.925,0.16007810593582122,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.16007810593582122,0,0
reasoning-gym/reasoning-gym-logic-aiw-easy00cea0a5-seed45-0,20,6,0.23076923076923078,0.6433333500000001,0.3719468311764835,0.8,0.5,1.0,0.0,1.0,identity,0.8,0.5,0,0
reasoning-gym/reasoning-gym-logic-aiw-easy00cea0a5-seed45-1,10,16,0.6153846153846154,4.51e-05,0.00013529999999999998,0.0,0.0,0.0,0.0,0.000451,identity,0.0,0.00013529999999999998,0,0
reasoning-gym/reasoning-gym-logic-aiw-easy00cea0a5-seed45-2,10,16,0.6153846153846154,0.6661111,0.3990765002779417,0.9,0.38194425,1.0,0.0,1.0,identity,0.9,0.61805575,0,0
reasoning-gym/reasoning-gym-logic-aiw-hard0292e21f-seed45-0,12,14,0.5384615384615384,0.7777777499999999,0.39283713208617066,1.0,0.83333325,1.0,0.0,1.0,identity,1.0,0.16666674999999997,0,0
reasoning-gym/reasoning-gym-logic-aiw-hard0292e21f-seed45-1,13,13,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
reasoning-gym/reasoning-gym-logic-aiw-hard0292e21f-seed45-2,9,17,0.6538461538461539,0.851851888888889,0.31860461799277323,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.31860461799277323,0,0
reasoning-gym/reasoning-gym-logic-circuit-logic-easy00cea0a5-seed45-0,9,17,0.6538461538461539,0.4814814444444444,0.41159465723643723,0.5,0.0,1.0,0.0,1.0,identity,0.5,1.0,0,0
reasoning-gym/reasoning-gym-logic-circuit-logic-easy00cea0a5-seed45-1,20,6,0.23076923076923078,0.4575,0.38316934898292687,0.5,0.0,0.8,0.0,1.0,identity,0.5,0.8,0,0
reasoning-gym/reasoning-gym-logic-circuit-logic-easy00cea0a5-seed45-2,7,19,0.7307692307692307,0.15476185714285715,0.2688473443384493,0.0,0.0,0.1666665,0.0,0.75,identity,0.0,0.1666665,0,0
reasoning-gym/reasoning-gym-logic-circuit-logic-hard0292e21f-seed45-0,9,17,0.6538461538461539,0.07407411111111112,0.2095132251081298,0.0,0.0,0.0,0.0,0.666667,identity,0.0,0.2095132251081298,0,0
reasoning-gym/reasoning-gym-logic-circuit-logic-hard0292e21f-seed45-1,11,15,0.5769230769230769,0.18181818181818182,0.38569460791993493,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.38569460791993493,0,0
reasoning-gym/reasoning-gym-logic-circuit-logic-hard0292e21f-seed45-2,20,6,0.23076923076923078,0.21000000000000005,0.31921779399024736,0.0,0.0,0.25,0.0,1.0,identity,0.0,0.25,0,0
reasoning-gym/reasoning-gym-logic-knights-knaves-easy00cea0a5-seed45-0,11,15,0.5769230769230769,0.9545454545454546,0.14373989364401724,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.14373989364401724,0,0
reasoning-gym/reasoning-gym-logic-knights-knaves-easy00cea0a5-seed45-1,20,6,0.23076923076923078,0.8950000000000001,0.21324868112136122,1.0,0.95,1.0,0.2,1.0,identity,1.0,0.050000000000000044,0,0
reasoning-gym/reasoning-gym-logic-knights-knaves-easy00cea0a5-seed45-2,12,14,0.5384615384615384,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-logic-knights-knaves-hard0292e21f-seed45-0,11,15,0.5769230769230769,0.8257575454545454,0.32654947088148095,1.0,0.875,1.0,0.0,1.0,identity,1.0,0.125,0,0
reasoning-gym/reasoning-gym-logic-knights-knaves-hard0292e21f-seed45-1,10,16,0.6153846153846154,0.8766667,0.30038862495109564,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.30038862495109564,0,0
reasoning-gym/reasoning-gym-logic-knights-knaves-hard0292e21f-seed45-2,11,15,0.5769230769230769,0.8560606363636364,0.2932121392198279,1.0,0.875,1.0,0.0,1.0,identity,1.0,0.125,0,0
reasoning-gym/reasoning-gym-logic-propositional-logic-easy00cea0a5-seed45-0,9,17,0.6538461538461539,0.925926,0.13857976463394647,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.13857976463394647,0,0
reasoning-gym/reasoning-gym-logic-propositional-logic-easy00cea0a5-seed45-1,12,14,0.5384615384615384,0.29375,0.10807260291119115,0.25,0.25,0.25,0.25,0.625,identity,0.25,0.10807260291119115,0,0
reasoning-gym/reasoning-gym-logic-propositional-logic-easy00cea0a5-seed45-2,10,16,0.6153846153846154,0.9666667,0.0999999,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.0999999,0,0
reasoning-gym/reasoning-gym-logic-propositional-logic-hard0292e21f-seed45-0,11,15,0.5769230769230769,0.48863636363636365,0.40400883715070857,0.625,0.0625,0.875,0.0,1.0,identity,0.625,0.8125,0,0
